Date,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2016-06-13,455.41680908203125,460.53276730190146,450.20432334857855,454.3743307883707,28756668
2016-06-20,461.2278137207031,469.0658200448261,447.88769163827334,455.9960032972421,25659522
2016-06-27,452.67559814453125,457.3475220372623,445.995872975543,452.5404690039639,32037038
2016-07-04,447.19268798828125,461.2471047097581,445.37798941586476,454.14266961765753,20484262
2016-07-11,414.1223449707031,461.8069352234025,406.18776474364154,450.7448730783466,87039124
2016-07-18,414.0837707519531,420.8600220704319,407.4040940940542,415.9371181425438,52614904
2016-07-25,414.6243591308594,423.36976311697464,410.435073591741,410.435073591741,42506328
2016-08-01,412.3656005859375,420.0298769006485,409.2767196826721,413.7169859811162,32979870
2016-08-08,410.2611999511719,422.7904506164117,409.27660059670905,412.75159060177543,29900662
2016-08-15,394.334228515625,410.261293226232,393.2338241903516,410.261293226232,37148740
2016-08-22,393.9288024902344,410.0682224156415,389.6236657441736,393.0600548248553,35467238
2016-08-29,398.4076843261719,403.77462396847716,390.3572984290035,392.905615579769,26945952
2016-09-05,399.8170471191406,408.8906353444422,395.3767805408015,398.4077356916725,29786726
2016-09-12,409.3346252441406,411.014194725144,395.85937354810136,395.85937354810136,26006620
2016-09-19,402.5390625,412.7130531694972,401.5544629925169,403.87112335593525,23089498
2016-09-26,400.0293884277344,405.37700389249727,395.37674286423913,402.6163072477396,33737158
2016-10-03,390.95574951171875,405.9561399802069,390.0097751200736,399.8169803959934,21040760
2016-10-10,396.59295654296875,418.0413420416632,384.6621462929143,392.6739300174593,48653550
2016-10-17,400.8981628417969,405.6858907000761,392.80912741925846,399.6046562131041,25311938
2016-10-24,389.2754211425781,406.91474949150603,387.5778386080661,404.8854630931577,24382700
2016-10-31,378.933837890625,392.904823236482,375.03132668680803,389.27549258073986,22940648
2016-11-07,359.6358642578125,385.4704895297104,351.6162096342891,384.3972991007489,36947050
2016-11-14,359.0309753417969,373.4117173808627,354.5625959392252,359.6358597212289,33205424
2016-11-21,381.47039794921875,384.397280797934,353.9381913827775,361.72370452416675,51087504
2016-11-28,376.397216796875,384.28029442672414,375.0508456277285,382.1729287864045,31056954
2016-12-05,386.0948791503906,393.43161818049725,373.8605178688313,376.9435107901443,25197712
2016-12-12,392.2608947753906,397.64635508288546,376.6703588812559,383.5387685750121,29985074
2016-12-19,385.7436828613281,398.8366017660646,378.34842016849274,392.63160009747145,33470698
2016-12-26,394.38775634765625,394.9341174211106,380.53384214958373,385.5680909210052,27111352
2017-01-02,379.4216003417969,395.3048235513854,377.78254109464143,394.5828447851563,38787812
2017-01-09,380.8070068359375,405.8611314446961,375.69472711170044,379.42162023760176,77859106
2017-01-16,370.2312316894531,376.7679377619782,369.17754893186543,376.59231999920735,41865650
2017-01-23,367.675048828125,373.86051865402504,351.6747552322847,368.7872548309537,35387818
2017-01-30,365.31402587890625,371.3239020289544,352.9235541086285,365.8603869176509,67221750
2017-02-06,377.8801574707031,379.324091388975,362.3676753382836,365.76286487069626,46475616
2017-02-13,390.2900695800781,395.675553180537,375.7532178184928,379.6557283585157,47989638
2017-02-20,393.704833984375,402.3489058441413,384.9437153711274,388.88524216652456,28415152
2017-02-27,402.4269104003906,403.6367269062258,390.40720524852435,393.0999235145537,23901386
2017-03-06,398.778076171875,404.2806071427315,389.8608480831729,398.07562895715415,24141012
2017-03-13,405.9781799316406,406.9928231179354,393.17792663941844,398.77801959049054,30463176
2017-03-20,402.50506591796875,407.4222211281053,396.14395279723,400.61235727272,22673382
2017-03-27,398.9341735839844,406.58308535961874,393.37309559565296,400.8658974089127,45773840
2017-04-03,383.0509948730469,402.91476325343433,382.0558592475989,402.79771649636854,23497454
2017-04-10,363.47991943359375,386.34862659106534,361.62622652823256,384.3583553150301,55853878
2017-04-17,360.47491455078125,364.8066918572427,356.1626450338195,362.93349150361166,30059120
2017-04-24,358.6212463378906,365.0994049479656,355.2065492773615,358.05537748976707,32205132
2017-05-01,363.51885986328125,366.6994155077879,357.11873299615297,358.6212138581303,17603168
2017-05-08,376.2996826171875,376.98262215006804,363.7140826541029,366.05558962397913,27930250
2017-05-15,373.8410339355469,380.06554354333264,367.94822822443393,376.0069227067917,28658084
2017-05-22,388.572998046875,390.251072896523,370.58240929492416,374.0166377916417,30605838
2017-05-29,378.3288879394531,390.25105283990547,374.0751419358846,386.6997777866759,27215816
2017-06-05,375.86639404296875,391.83459394032434,365.72284485604104,384.3457849516358,45879444
2017-06-12,372.557861328125,383.5335138743781,370.873872058628,373.78617323928296,37444092
2017-06-19,373.7465515136719,383.83068010986455,367.7040019132653,372.43898824024564,31644380
2017-06-26,370.695556640625,375.62865937750337,364.93037477497955,373.74655375298533,32940624
2017-07-03,370.63616943359375,384.34581458963356,369.70500784653217,372.8946770380014,24089484
2017-07-10,385.1580810546875,398.94697739478096,372.4588248938046,373.7267746664394,46928632
2017-07-17,388.3477478027344,398.13470255249456,383.1373011247476,386.3269702474001,34639202
2017-07-24,395.1828308105469,397.81778898695285,381.2948739900105,389.69501540703993,43920094
2017-07-31,389.79412841796875,404.83117231295324,386.74313014905135,393.02343633467996,41094596
2017-08-07,391.3591003417969,395.0440601584047,378.42209110528506,389.69491791954965,31685642
2017-08-14,365.82196044921875,407.8226404466378,350.3490732681281,391.4780362023592,200183770
2017-08-21,361.4237365722656,366.1190852977243,340.7601876147651,366.1190852977243,243314488
2017-08-28,364.514404296875,377.98632079412124,360.5718827204131,374.0239924125782,93687538
2017-09-04,350.388671875,364.9700345638948,349.51695484913597,364.9304209562276,42542144
2017-09-11,359.87847900390625,361.85964321532333,346.1688323345537,352.8057324428008,69664690
2017-09-18,355.9359436035156,363.64267692432816,351.85475032285854,360.57187251554194,46085260
2017-09-25,356.56988525390625,359.9378638542309,352.29055192030785,357.00573163441413,45698414
2017-10-02,364.5935974121094,365.3266183718502,355.48024359155346,356.5698837222721,27124622
2017-10-09,368.5361328125,372.4390405640162,362.15679414293476,364.5341910410284,34092256
2017-10-16,367.2880554199219,373.25135514243,365.70312397558035,370.85415116969034,19707138
2017-10-23,374.9748840332031,379.47214062491184,362.6520541715,368.4964877131877,79851772
2017-10-30,367.1690673828125,378.26358377611797,363.32560508116353,378.26358377611797,36941672
2017-11-06,386.5180358886719,387.44209053820794,370.68850867851444,370.8893911902306,35192008
2017-11-13,390.0937194824219,400.11776082400365,378.96482442531436,386.5180012852777,41523614
2017-11-20,405.60186767578125,409.51907658832283,384.5895622082496,389.31030115413307,47625296
2017-11-27,385.2122802734375,404.45683374091055,384.50919151763736,404.45683374091055,35824612
2017-12-04,402.50823974609375,404.5773392241282,389.12947067213616,393.72968464711585,48811226
2017-12-11,410.96539306640625,412.3715704458196,399.3342924094726,399.73605737501924,36229636
2017-12-18,417.5744323730469,419.7640809937773,401.1221756568626,406.54600301959294,39306774
2017-12-25,418.6593322753906,421.3712466369291,411.005687682057,417.57453710462113,32814318
2018-01-01,406.5862121582031,419.64357569095176,404.1756219675418,416.91155385743576,38363730
2018-01-08,433.283447265625,436.2766259599619,409.82038583611404,411.7689608110292,59803386
2018-01-15,459.39813232421875,468.01602030049577,427.9198569393283,433.9061647618879,78643552
2018-01-22,472.23455810546875,490.5751388940604,454.7979485042752,454.8582230588169,59207642
2018-01-29,459.3178405761719,480.6113857767292,449.39426460013647,468.67898478177324,51914952
2018-02-05,445.61767578125,463.9783173322302,439.99296557648466,458.01211667374884,41944288
2018-02-12,453.2110900878906,458.67508502931594,438.0042435153093,447.8877031070533,32513642
2018-02-19,464.2998046875,468.4580632792459,443.4481881170392,453.35170672492757,54741594
2018-02-26,466.3486022949219,477.8993430366656,452.2466642763237,462.4313945651131,35547902
2018-03-05,467.4134826660156,470.3865539317933,457.22874815899246,466.34879544362127,31475584
2018-03-12,470.8284606933594,480.91275339953677,469.70349896271046,472.4756875504221,44744058
2018-03-19,469.10076904296875,474.2835469633546,458.9562035530707,467.6544249600548,42594632
2018-03-26,454.71771240234375,468.81965613378406,452.48789671232026,468.81965613378406,25291132
2018-04-02,452.7891540527344,462.55206314974134,449.97679905861804,458.4138640409671,30664458
2018-04-09,470.6474914550781,476.4530239201863,444.1109481667724,451.9855307154116,63425918
2018-04-16,473.4599304199219,479.58684648599984,442.7450167093749,442.7450167093749,78371638
2018-04-23,476.171875,487.9034428355553,460.10127443916866,469.2615363762748,60916486
2018-04-30,471.31036376953125,485.3118598164163,464.038429360559,474.7655318764036,27162318
2018-05-07,474.38397216796875,478.100298013875,466.4692221460089,474.58485464612585,20635588
2018-05-14,475.3682861328125,485.33207686468296,470.0650082215886,475.83032565046324,32908330
2018-05-21,493.48797607421875,501.66388413076015,470.0650566265901,473.90193204811084,42292574
2018-05-28,490.4747619628906,500.6996622280691,484.36790415891454,494.57274559899946,40170490
2018-06-04,506.24407958984375,507.0275018334039,486.9392489873895,490.5953011966469,26155306
2018-06-11,514.7614135742188,518.8795048828125,495.8181837459715,508.4537226019022,46334646
2018-06-18,513.6312866210938,531.4953013787289,508.75368248140086,528.5111070437854,31274256
2018-06-25,538.0604248046875,541.2710258930641,516.162636098785,517.459226932388,40130242
2018-07-02,528.6139526367188,558.9292576920494,521.9663931734545,540.8594383995705,46218576
2018-07-09,542.2589721679688,552.4257930931598,526.4736237859188,533.8620569820206,57287716
2018-07-16,554.8955078125,569.8370806875727,530.0340711044685,542.2590080692726,70249988
2018-07-23,565.3297119140625,573.7060745442514,550.0177322811173,556.5623873766735,34640320
2018-07-30,561.4813232421875,565.1446892522551,549.7298014026255,563.9098501643041,28940804
2018-08-06,570.2691040039062,571.9155556957095,554.6484136762105,562.2838534952351,28711860
2018-08-13,588.7505493164062,591.7553438289062,567.4907312543769,572.1419775006918,29148248
2018-08-20,567.3261108398438,579.530393788076,565.3503487147412,571.3187360874124,39233540
2018-08-27,593.175537109375,598.6088593409808,568.6022589179144,569.2608297274547,41540162
2018-09-03,603.260009765625,616.1846681650599,588.6065968443792,596.4272439353184,47114694
2018-09-10,604.0007934570312,614.9496868007255,600.1727733003466,607.3348479748798,25126563
2018-09-17,580.6211547851562,609.1871004925302,569.6722615416635,605.0709714351483,32357053
2018-09-24,600.99609375,605.8942981935081,581.6091327088499,581.6091327088499,46922407
2018-10-01,596.5093994140625,621.4531815527055,578.3161291849642,607.1290324183788,30761477
2018-10-08,558.8056640625,599.8846516595648,544.563867744331,596.8798573855163,42797887
2018-10-15,562.7160034179688,594.2043912683338,558.1471101319611,566.8732837908997,48592837
2018-10-22,521.5958862304688,572.1831255155691,518.5499907366773,566.9556613884976,36507315
2018-10-29,551.1183471679688,576.666614416856,525.5284805384255,527.3593104233457,40393163
2018-11-05,548.8296508789062,565.0573661058033,545.5008887810811,552.1584129767313,23228050
2018-11-12,541.63134765625,562.8938626728662,533.0181934193249,554.2390582627172,32676089
2018-11-19,516.5823974609375,550.9102651939438,509.3839273040111,548.4136929951796,32395821
2018-11-26,555.445556640625,561.6453859935839,499.1894486427076,516.7902979479404,68925793
2018-12-03,568.2197875976562,572.7552369738254,553.0323076488407,560.1891779908649,34859820
2018-12-10,587.568115234375,593.9343931242993,549.7450453787386,557.4844579642556,36250362
2018-12-17,537.7615966796875,592.394881207223,535.4730724411653,592.394881207223,45602614
2018-12-24,546.7077026367188,552.1585416839125,530.3967340795908,546.7493020140626,34628877
2018-12-31,550.1195678710938,563.3930176629402,541.756062774851,549.2457779284204,28449923
2019-01-07,568.8023071289062,574.0450980455479,550.4941128979831,553.4067801619937,56652573
2019-01-14,608.2897338867188,614.9888581094424,579.1630626636734,588.3587587055152,61449107
2019-01-21,607.79052734375,624.9752875927186,600.009563720839,614.3232555659623,35037791
2019-01-28,633.4732666015625,638.0336484673246,599.5424381991319,611.6755370880187,40570356
2019-02-04,636.69482421875,646.1920912429433,625.0637645302411,633.4314186738856,24397205
2019-02-11,620.838134765625,643.263438572326,613.0143471784224,641.7154429213537,28058012
2019-02-18,614.9808959960938,625.6078294698241,603.5590249775189,621.1729308739924,30912453
2019-02-25,620.7963256835938,634.2682293881923,612.7633464887085,615.482834279621,33362263
2019-03-04,596.0697631835938,621.2982583452416,594.647302978398,620.7962195754199,24048718
2019-03-11,601.2577514648438,605.6089416399248,590.4216296176254,596.8647332353314,54332303
2019-03-18,621.8004150390625,624.5199028809017,590.2125177992381,603.7681289483667,39337314
2019-03-25,622.4278564453125,625.8586248652542,601.7179149885197,621.2145876014846,40640016
2019-04-01,635.35595703125,640.7949321229092,620.8799258478706,620.8799258478706,34730274
2019-04-08,625.6913452148438,646.8196721512193,619.2482412416066,638.4938459757308,33925898
2019-04-15,600.0026245117188,611.9683596101538,596.2790082384013,606.4039003002366,57900319
2019-04-22,617.5328979492188,619.039065534673,598.2872927285791,600.0026516751273,35157617
2019-04-29,605.4833984375,630.7537227063206,600.9648961041484,617.5328401373139,22619514
2019-05-06,599.835205078125,611.0897089565877,594.6473009010813,598.2872096498301,36602303
2019-05-13,605.7344970703125,616.6961034462813,588.7481184921932,599.5842407006843,38615427
2019-05-20,593.43408203125,607.8264583416246,583.6020877505848,602.2201194735466,39905116
2019-05-27,617.32373046875,621.6749211622472,590.3380438437182,591.9279186783787,67780713
2019-06-03,618.4533081054688,628.3271810247237,610.0019977019532,610.6713998306886,30260746
2019-06-10,619.5829467773438,635.1049346360431,617.7420526944122,619.2900482459077,29271547
2019-06-17,636.6090087890625,642.2945433939535,624.4742435178707,630.4991813299789,34233681
2019-06-24,621.164794921875,638.0516727690081,617.8977603654637,638.0516727690081,30925059
2019-07-01,609.2846069335938,630.66897954123,605.4659708177146,623.7105655935814,22221306
2019-07-08,616.7095336914062,619.9765672632353,599.5256767154847,607.9691130944624,33900675
2019-07-15,666.4793090820312,677.5957623620278,640.0034217218209,647.4709664148119,61090047
2019-07-22,667.8370971679688,682.2630573355107,663.636586642823,666.9460923398644,38350192
2019-07-29,658.1630249023438,678.6988084740499,646.8344269258222,669.9583864321896,43172896
2019-08-05,670.2554931640625,676.1107560740356,652.2655151087766,655.6173876826981,36809942
2019-08-12,657.2721557617188,670.2555088290492,645.0525506721718,670.2555088290492,18586155
2019-08-19,680.7354736328125,687.3120129501576,656.2537445817841,658.16306244811,30361194
2019-08-26,691.5126342773438,693.5916281882008,662.8303909301975,675.3895030248731,43359449
2019-09-02,712.9393310546875,718.7521226634066,687.5665966800769,691.5125410933522,25879839
2019-09-09,703.7322387695312,713.066683168917,688.0758193954836,710.0966326782034,21590944
2019-09-16,683.1115112304688,711.0724213345775,680.5657540457589,706.0657448205565,42650759
2019-09-23,663.7637939453125,684.7238726427994,629.5657980670784,684.7238726427994,63841300
2019-09-30,673.3103637695312,685.6572758912868,665.4185267695942,666.2246417853585,27758914
2019-10-07,691.427734375,699.065006960424,659.0117448203756,674.4984364519297,41054131
2019-10-14,651.5865478515625,676.3228431978687,644.9251704270769,667.6248392546088,59577718
2019-10-21,550.604736328125,651.5864209831609,521.9649728230203,651.5864209831609,195830470
2019-10-28,591.0899658203125,597.5774231078608,547.7399223071016,547.7399223071016,76708651
2019-11-04,608.4901123046875,629.4132484595767,582.7120953029302,585.8483892375048,85971743
2019-11-11,604.838134765625,612.6144915584911,590.9609500743018,600.5417992507264,34827709
2019-11-18,595.6439819335938,619.9182782309206,588.6838867491822,605.7833235262084,44237771
2019-11-25,598.3507690429688,607.7168036798674,589.4573733819569,595.7729671185579,47549314
2019-12-02,614.4622192382812,618.6726513157255,591.64867571012,604.1510083830192,32091153
2019-12-09,611.19677734375,620.9924448582883,601.1003872734055,615.2353438609898,38351812
2019-12-16,628.596923828125,633.5377103394011,610.2515896731555,612.0560298555919,43350561
2019-12-23,633.2369995117188,633.7095860020081,624.3005992868424,629.1125272715874,15087267
2019-12-30,641.0133056640625,642.7318399956015,623.3553758966,632.506539744742,27949854
2020-01-06,634.2681884765625,647.7156904663414,608.6190276997286,641.0993216628885,45920800
2020-01-13,659.7883911132812,668.0803417348849,648.7468270222998,653.0431636250966,63917429
2020-01-20,672.5914306640625,675.8136828071354,653.6875514247021,663.0105799804553,38138496
2020-01-27,669.7987670898438,681.2270100995172,660.9912784911639,669.4120863695808,30751146
2020-02-03,667.9085083007812,679.6375287405629,656.9098965841591,671.9470753810497,28693431
2020-02-10,675.770751953125,686.7264095965432,660.9483916120297,665.0728640004495,20798434
2020-02-17,684.8360595703125,692.6553712672503,673.0640867021463,679.0789579907187,16562736
2020-02-24,628.725830078125,697.3812489117122,620.4338804966222,687.4996759647753,41732143
2020-03-02,634.9556274414062,664.686257179147,626.4918124610296,633.2800455969242,45632869
2020-03-09,551.9503173828125,623.6991353996958,489.7823505344128,622.5391455476878,57342350
2020-03-16,502.8431396484375,534.593070886748,437.5817900280113,534.464159837846,88529107
2020-03-23,560.84375,579.9194936239911,443.2959995497874,464.00431949729546,83851891
2020-03-30,503.2728576660156,570.12384173106,500.22246930335444,537.1279571168749,53105804
2020-04-06,546.7088623046875,563.3786702042478,503.2729073878941,503.2729073878941,38883615
2020-04-13,540.264404296875,561.3594095143125,518.5679013807778,540.4792211574304,46955330
2020-04-20,565.39794921875,587.438179007689,539.4480632487854,549.9311360182371,55021445
2020-04-27,614.8058471679688,618.6725506092768,561.1445855878236,568.0187250390378,39372754
2020-05-04,579.3180541992188,602.5182725026497,569.2216629005035,592.7226037963277,36629912
2020-05-11,560.5,601.4011513496929,555.6881245214523,586.4498806665829,49156941
2020-05-18,594.9137573242188,597.9211931934447,561.1016064584163,566.9875671099791,41213242
2020-05-25,593.7537841796875,610.07986507609,579.9625526484097,594.9137742125394,53604461
2020-06-01,612.7667236328125,620.0393050716558,602.2716178580603,608.5861069823856,49215413
2020-06-08,602.7505493164062,635.4552327471747,588.3361075718079,616.3376178932115,46681214
2020-06-15,614.5086059570312,624.1327469987457,596.8280483559696,603.578018986774,54390077
2020-06-22,651.6552124023438,654.6164578202712,602.7941048326444,615.8585635690209,71158066
2020-06-29,664.2839965820312,666.6791466559305,630.7954330987237,640.5066992075672,49903514
2020-07-06,680.963134765625,694.1147221464006,663.2390398623556,666.4616170700647,48710751
2020-07-13,786.611083984375,832.2060238382776,680.5276362203122,686.3195675400971,171942096
2020-07-20,803.76904296875,827.1544564265658,784.4336862158372,791.2707318147504,76913925
2020-07-27,841.35107421875,859.1622954797979,800.1109574242778,802.6367206789753,68995709
2020-08-03,828.1995849609375,848.6672363931423,817.2254080420626,836.125335102833,48214577
2020-08-10,830.5511474609375,843.528530736028,820.6221909720853,826.4576596895974,29189063
2020-08-17,826.3705444335938,846.9688621005002,824.4108756425974,830.9866425093903,33942989
2020-08-24,814.569091796875,836.9528775254503,812.6529603395925,824.8029189325214,30933983
2020-08-31,800.5465087890625,827.8512064328921,794.4061706220198,814.569006645305,42872536
2020-09-07,823.6705932617188,831.0302490487492,795.2335998896037,800.3287707388182,36965083
2020-09-14,872.8364868164062,889.2541349391256,825.9350492728892,833.5124457754586,72064915
2020-09-21,880.9364013671875,903.189517220338,844.8349389621291,871.8348184547332,67991113
2020-09-28,886.3363647460938,895.3508191419776,869.6573861023975,883.8540859296726,30875164
2020-10-05,963.9830932617188,978.9636330188049,886.6849774417745,886.6849774417745,64637816
2020-10-12,982.0119018554688,1032.9632954328922,951.5281621082923,978.0925638879746,111460871
2020-10-19,977.6570434570312,1008.5762639850709,966.7699939753271,988.5440929387353,63503529
2020-10-26,933.667724609375,994.4098276463432,926.4050818549549,987.9394946846008,39826241
2020-11-02,979.5765380859375,988.5998223055564,925.3047632142764,937.5412384286888,48466608
2020-11-09,997.7991333007812,1008.847197514502,948.9854091803082,994.1458895403528,54978321
2020-11-16,971.3013916015625,1007.9667539695948,960.5174678145515,989.6560485550146,40809333
2020-11-23,968.3522338867188,1016.6818350519849,960.4293519731001,972.7538349498401,64288891
2020-11-30,998.85546875,1010.1235043262059,968.3523482867715,968.3523482867715,42452126
2020-12-07,1023.9884643554688,1038.337727310316,1000.043796714302,1009.9914584512167,50202608
2020-12-14,1047.4051513671875,1051.9827740102896,1010.7837403784671,1029.4465954902141,44076346
2020-12-21,1088.1199951171875,1108.1912343165259,1014.1730868374618,1045.8205599561197,44952434
2020-12-28,1109.5997314453125,1114.0453921542232,1087.1956217388113,1090.2326839325565,28363866
2021-01-04,1155.0682373046875,1159.205807166795,1105.2421301116422,1117.126454091337,46656618
2021-01-11,1183.9866943359375,1226.1101048749779,1160.6582073743489,1181.4778030794323,85821629
2021-01-18,1180.3775634765625,1198.1600996810635,1149.6984196362007,1177.8686718784352,38462359
2021-01-25,1090.760986328125,1186.5838361348797,1083.6743644373792,1184.0308855956741,31520485
2021-02-01,1119.8553466796875,1147.9375835988778,1092.4774089311406,1100.8845101389697,34465458
2021-02-08,1153.0435791015625,1172.5866468988195,1122.8485496392225,1131.6517526940183,31310270
2021-02-15,1136.757568359375,1169.417427755753,1122.408305469767,1162.0227162510528,27662922
2021-02-22,1103.305419921875,1151.943114069961,1095.7786387480553,1140.0147316157716,42442112
2021-03-01,1159.1177978515625,1200.6249251350673,1108.323355063772,1112.1087756707025,43802236
2021-03-08,1210.3082275390625,1225.14160168725,1159.5577455918005,1166.2482652025235,29025610
2021-03-15,1183.546630859375,1237.7303904379748,1156.300759488108,1206.0388583926215,47367017
2021-03-22,1176.28369140625,1217.7027956861546,1168.7129599305017,1188.520162462899,31834461
2021-03-29,1219.419677734375,1232.4484615985218,1176.2400300385277,1176.2839815784268,24442523
2021-04-05,1268.585693359375,1280.8661193543594,1221.0043350821281,1224.5256165099065,32859523
2021-04-12,1191.733642578125,1300.7173420361426,1162.0228315443214,1297.5921618911589,71462107
2021-04-19,1174.1712646484375,1214.5778806397566,1171.7063248124512,1179.6292075497254,35007502
2021-04-26,1192.26171875,1209.4720227612527,1162.9030596669531,1172.8066625596505,29370989
2021-05-03,1190.6771240234375,1208.723688040517,1165.6319499719384,1180.3333617209653,23188710
2021-05-10,1158.8536376953125,1190.98532790453,1154.3640257610134,1188.3003080670424,23682843
2021-05-17,1192.393798828125,1195.0347596228717,1162.2868887524007,1162.2868887524007,24532982
2021-05-24,1236.89404296875,1246.7535870451957,1184.1187781085068,1194.2865202493804,34801438
2021-05-31,1219.81591796875,1233.7689740640785,1201.6372811969084,1233.7689740640785,27803478
2021-06-07,1287.4803466796875,1291.6624564744493,1225.5489076139036,1237.7393959590838,27546926
2021-06-14,1337.6661376953125,1348.7888851030746,1293.3085341366939,1308.9249149454238,41409033
2021-06-21,1400.754150390625,1404.1355087521981,1320.6703761271917,1328.5008330589555,37977100
2021-06-28,1395.0595703125,1415.7033468816478,1372.6360454660967,1399.5976297128936,26971848
2021-07-05,1390.6993408203125,1411.9215206192914,1374.460130011236,1396.2607143850648,19708439
2021-07-12,1384.0701904296875,1420.9087525649686,1364.7611438556437,1397.5065565582454,30989806
2021-07-19,1415.2138671875,1422.3769600749592,1368.1424863404777,1374.504611057735,22773395
2021-07-26,1433.0548095703125,1444.5335068880067,1410.8093142339214,1418.4617429055234,26061487
2021-08-02,1468.3804931640625,1494.8082046443603,1440.7960811927976,1448.1370940561183,26982839
2021-08-09,1523.54931640625,1532.7145031826544,1464.9992426471465,1477.9905891357846,28037002
2021-08-16,1542.0133056640625,1562.0787872510114,1500.7257504480613,1519.5453538679428,26967561
2021-08-23,1520.524169921875,1563.4134423069916,1517.3207316353644,1544.5047709074336,31946005
2021-08-30,1513.2720947265625,1529.2888514454899,1479.458941653271,1515.4076840132027,38786268
2021-09-06,1505.2191162109375,1543.7483560842031,1496.8103627488554,1517.2762176628457,16312937
2021-09-13,1504.9525146484375,1529.8229386335602,1490.6263266543867,1497.566965665425,24371317
2021-09-20,1569.5087890625,1590.9979611001354,1493.0732388940296,1499.3465125580135,26993393
2021-09-27,1481.6834716796875,1574.0912368083389,1472.6517789247036,1573.8687818568396,32043019
2021-10-04,1533.9158935546875,1540.7230369842214,1479.7703785762403,1488.223666968588,21806646
2021-10-11,1526.70849609375,1587.082754690168,1478.8806763851449,1496.6770744162538,43039880
2021-10-18,1530.3123779296875,1644.3872509138948,1518.9226392370228,1548.2866972890567,45787922
2021-10-25,1483.9971923828125,1543.0812576231776,1478.0354422834785,1532.314458164367,28072240
2021-11-01,1533.90966796875,1541.7645927526605,1504.5547357524504,1505.9012942868349,11122698
2021-11-08,1598.095703125,1600.4746452356892,1528.792864324213,1553.030919131467,23842763
2021-11-15,1597.3775634765625,1623.9047014768269,1579.0643450623231,1599.8013250620754,19447723
2021-11-22,1518.6038818359375,1602.7637919044705,1511.736411257702,1601.5069819974706,31361501
2021-11-29,1558.0133056640625,1603.8860489685592,1498.405620133253,1518.0204694510883,36258589
2021-12-06,1579.2886962890625,1588.4004307350974,1518.4691372874515,1553.030805502389,15128380
2021-12-13,1634.58740234375,1653.5738998202182,1535.3909224685415,1586.2909014214058,35230151
2021-12-20,1672.874755859375,1683.8716518933313,1604.469617832465,1617.3964936670236,23177183
2021-12-27,1694.6441650390625,1714.4386222422984,1656.3121702829396,1669.7328284850516,18429459
2022-01-03,1628.7073974609375,1718.2535356543776,1615.8701628891458,1694.6438333299916,25530928
2022-01-10,1731.988525390625,1735.2651732163426,1627.5404857947383,1629.3358972517651,40328518
2022-01-17,1603.0330810546875,1754.0272508568996,1594.325379291619,1740.2474897937425,28486770
2022-01-24,1513.71142578125,1587.727332279446,1494.6801072875153,1584.4506843017805,38484601
2022-01-31,1562.9954833984375,1609.4069371357298,1535.2115338427761,1542.2585021717944,26695523
2022-02-07,1545.265869140625,1592.440353137195,1521.9704472795856,1546.028897160017,26116855
2022-02-14,1532.3387451171875,1575.8774728269025,1506.5746346150352,1517.122676895224,27020359
2022-02-21,1521.252197265625,1578.391192244321,1499.6175098217764,1526.997536190866,42807876
2022-02-28,1547.016357421875,1558.4171765738909,1494.6800685458113,1510.120563558762,38266677
